user_id,signup_date,plan_type,monthly_price,city,churn_date
6534,2025-08-01,Annual,2499,Delhi,
6535,2025-08-01,Annual,2499,Mumbai,
6536,2025-08-01,Monthly,299,Jaipur,2025-09-01
6537,2025-08-01,Annual,2499,Patna,
6538,2025-08-01,Monthly,299,Kolkata,2026-08-01
6539,2025-08-01,Monthly,299,Hyderabad,2026-02-01
6540,2025-08-01,Monthly,299,Hyderabad,2026-03-01
6541,2025-08-01,Monthly,299,Patna,2025-09-01
6542,2025-08-01,Monthly,299,Bengaluru,2026-01-01
6543,2025-08-01,Monthly,299,Delhi,2026-05-01
6544,2025-08-01,Monthly,299,Hyderabad,2025-09-01
6545,2025-08-01,Annual,2499,Kolkata,
6546,2025-08-01,Monthly,299,Ahmedabad,2026-04-01
6547,2025-08-01,Monthly,299,Jaipur,2025-09-01
6548,2025-08-01,Annual,2499,Mumbai,
6549,2025-08-01,Annual,2499,Patna,
6550,2025-08-01,Annual,2499,Bengaluru,
6551,2025-08-01,Monthly,299,Pune,
6552,2025-08-01,Annual,2499,Delhi,
6553,2025-08-01,Monthly,299,Hyderabad,2026-07-01
6554,2025-08-01,Monthly,299,Chennai,2025-11-01
6555,2025-08-01,Monthly,299,Pune,
6556,2025-08-01,Monthly,299,Delhi,2025-09-01
6557,2025-08-01,Monthly,299,Kolkata,
6558,2025-08-01,Monthly,299,Jaipur,
6559,2025-08-01,Annual,2499,Hyderabad,
6560,2025-08-01,Annual,2499,Chennai,
6561,2025-08-01,Monthly,299,Hyderabad,
6562,2025-08-01,Monthly,299,Bengaluru,
6563,2025-08-01,Annual,2499,Hyderabad,2025-12-01
6564,2025-08-01,Monthly,299,Bengaluru,
6565,2025-08-01,Annual,2499,Patna,
6566,2025-08-01,Annual,2499,Ahmedabad,
6567,2025-08-01,Monthly,299,Mumbai,
6568,2025-08-01,Monthly,299,Pune,2026-04-01
6569,2025-08-01,Monthly,299,Ahmedabad,2026-02-01
6570,2025-08-01,Monthly,299,Patna,
6571,2025-08-01,Monthly,299,Mumbai,2026-03-01
6572,2025-08-01,Monthly,299,Bengaluru,
6573,2025-08-01,Monthly,299,Kolkata,
6574,2025-08-01,Monthly,299,Hyderabad,
6575,2025-08-01,Annual,2499,Bengaluru,
6576,2025-08-01,Monthly,299,Jaipur,2025-09-01
6577,2025-08-01,Annual,2499,Jaipur,
6578,2025-08-01,Monthly,299,Hyderabad,
6579,2025-08-01,Monthly,299,Patna,
6580,2025-08-01,Annual,2499,Patna,
6581,2025-08-01,Monthly,299,Delhi,
6582,2025-08-01,Monthly,299,Chennai,2026-02-01
6583,2025-08-01,Monthly,299,Patna,2025-12-01
6584,2025-08-01,Monthly,299,Hyderabad,
6585,2025-08-01,Annual,2499,Jaipur,
6586,2025-08-01,Monthly,299,Kolkata,
6587,2025-08-01,Monthly,299,Hyderabad,2025-10-01
6588,2025-08-01,Annual,2499,Pune,
6589,2025-08-01,Monthly,299,Bengaluru,2026-03-01
6590,2025-08-01,Monthly,299,Jaipur,2025-12-01
6591,2025-08-01,Monthly,299,Mumbai,2025-11-01
6592,2025-08-01,Monthly,299,Chennai,
6593,2025-08-01,Monthly,299,Chennai,
6594,2025-08-01,Monthly,299,Chennai,2025-11-01
6595,2025-08-01,Monthly,299,Jaipur,
6596,2025-08-01,Monthly,299,Delhi,
6597,2025-08-01,Monthly,299,Patna,
6598,2025-08-01,Monthly,299,Delhi,2025-09-01
6599,2025-08-01,Monthly,299,Jaipur,2025-09-01
6600,2025-08-01,Monthly,299,Mumbai,
6601,2025-08-01,Monthly,299,Delhi,2025-11-01
6602,2025-08-01,Monthly,299,Kolkata,
6603,2025-08-01,Monthly,299,Hyderabad,
6604,2025-08-01,Monthly,299,Ahmedabad,
6605,2025-08-01,Monthly,299,Kolkata,2026-03-01
6606,2025-08-01,Monthly,299,Bengaluru,
6607,2025-08-01,Annual,2499,Ahmedabad,
6608,2025-08-01,Monthly,299,Pune,2025-09-01
6609,2025-08-01,Monthly,299,Chennai,2026-01-01
6610,2025-08-01,Annual,2499,Pune,
6611,2025-08-01,Monthly,299,Jaipur,
6612,2025-08-01,Monthly,299,Jaipur,2026-01-01
6613,2025-08-01,Monthly,299,Ahmedabad,2026-07-01
6614,2025-08-01,Monthly,299,Delhi,2026-05-01
6615,2025-08-01,Annual,2499,Delhi,2025-09-01
6616,2025-08-01,Monthly,299,Jaipur,2026-08-01
6617,2025-08-01,Annual,2499,Mumbai,
6618,2025-08-01,Monthly,299,Delhi,
6619,2025-08-01,Monthly,299,Kolkata,2026-04-01
6620,2025-08-01,Annual,2499,Chennai,
6621,2025-08-01,Monthly,299,Bengaluru,
6622,2025-08-01,Monthly,299,Delhi,
6623,2025-08-01,Monthly,299,Pune,2026-08-01
6624,2025-08-01,Monthly,299,Bengaluru,
6625,2025-08-01,Monthly,299,Pune,2026-06-01
6626,2025-08-01,Monthly,299,Hyderabad,2026-01-01
6627,2025-08-01,Annual,2499,Ahmedabad,2025-09-01
6628,2025-08-01,Monthly,299,Bengaluru,
6629,2025-08-01,Annual,2499,Ahmedabad,2025-11-01
6630,2025-08-01,Monthly,299,Ahmedabad,2026-07-01
6631,2025-08-01,Monthly,299,Bengaluru,2025-11-01
6632,2025-08-01,Monthly,299,Patna,2025-09-01
6633,2025-08-01,Monthly,299,Pune,2026-04-01
6634,2025-08-01,Monthly,299,Delhi,2026-06-01
6635,2025-08-01,Annual,2499,Chennai,
6636,2025-08-01,Monthly,299,Jaipur,2026-01-01
6637,2025-08-01,Monthly,299,Patna,2025-09-01
6638,2025-08-01,Monthly,299,Delhi,
6639,2025-08-01,Annual,2499,Bengaluru,
6640,2025-08-01,Monthly,299,Kolkata,2025-11-01
6641,2025-08-01,Monthly,299,Bengaluru,2026-06-01
6642,2025-08-01,Monthly,299,Mumbai,2026-07-01
6643,2025-08-01,Monthly,299,Bengaluru,2025-09-01
6644,2025-08-01,Monthly,299,Ahmedabad,2025-11-01
6645,2025-08-01,Monthly,299,Mumbai,2025-11-01
6646,2025-08-01,Monthly,299,Jaipur,2026-05-01
6647,2025-08-01,Monthly,299,Hyderabad,2026-07-01
6648,2025-08-01,Monthly,299,Pune,
6649,2025-08-01,Monthly,299,Chennai,2025-09-01
6650,2025-08-01,Monthly,299,Chennai,
6651,2025-08-01,Annual,2499,Hyderabad,
6652,2025-08-01,Annual,2499,Jaipur,
6653,2025-08-01,Monthly,299,Mumbai,
6654,2025-08-01,Monthly,299,Mumbai,
6655,2025-08-01,Monthly,299,Jaipur,
6656,2025-08-01,Annual,2499,Jaipur,
6657,2025-08-01,Annual,2499,Delhi,
6658,2025-08-01,Monthly,299,Patna,2025-10-01
6659,2025-08-01,Monthly,299,Kolkata,2025-11-01
6660,2025-08-01,Annual,2499,Chennai,
6661,2025-08-01,Monthly,299,Delhi,2025-12-01
6662,2025-08-01,Monthly,299,Hyderabad,
6663,2025-08-01,Monthly,299,Chennai,
6664,2025-08-01,Monthly,299,Kolkata,
6665,2025-08-01,Annual,2499,Ahmedabad,
6666,2025-08-01,Annual,2499,Delhi,2025-11-01
6667,2025-08-01,Monthly,299,Ahmedabad,2026-06-01
6668,2025-08-01,Monthly,299,Bengaluru,2026-02-01
6669,2025-08-01,Monthly,299,Kolkata,
6670,2025-08-01,Annual,2499,Jaipur,
6671,2025-08-01,Monthly,299,,2025-09-01
6672,2025-08-01,Monthly,299,Patna,2025-12-01
6673,2025-08-01,Monthly,299,Pune,
6674,2025-08-01,Annual,2499,Jaipur,
6675,2025-08-01,Annual,2499,Pune,
6676,2025-08-01,Monthly,299,Kolkata,2026-03-01
6677,2025-08-01,Monthly,299,Bengaluru,2025-09-01
6678,2025-08-01,Monthly,299,Mumbai,2025-12-01
6679,2025-08-01,Annual,2499,Jaipur,
6680,2025-08-01,Monthly,299,Pune,
6681,2025-08-01,Monthly,299,,
6682,2025-08-01,Annual,2499,Jaipur,
6683,2025-08-01,Monthly,299,Pune,2025-09-01
6684,2025-08-01,Monthly,299,Jaipur,2025-11-01
6685,2025-08-01,Annual,2499,Patna,
6686,2025-08-01,Monthly,299,Hyderabad,2025-11-01
6687,2025-08-01,Monthly,299,Bengaluru,2026-06-01
6688,2025-08-01,Monthly,299,Mumbai,2026-07-01
6689,2025-08-01,Monthly,299,Chennai,2026-04-01
6690,2025-08-01,Annual,2499,Mumbai,
6691,2025-08-01,Monthly,299,Pune,
6692,2025-08-01,Annual,2499,Kolkata,
6693,2025-08-01,Annual,2499,Patna,
6694,2025-08-01,Monthly,299,Mumbai,2026-01-01
6695,2025-08-01,Monthly,299,Mumbai,2026-08-01
6696,2025-08-01,Monthly,299,Hyderabad,2026-05-01
6697,2025-08-01,Monthly,299,Mumbai,2025-10-01
6698,2025-08-01,Monthly,299,Patna,
6699,2025-08-01,Monthly,299,Jaipur,
6700,2025-08-01,Annual,2499,Chennai,
6701,2025-08-01,Annual,2499,Kolkata,
6702,2025-08-01,Monthly,299,Delhi,2026-01-01
6703,2025-08-01,Monthly,299,Mumbai,
6704,2025-08-01,Monthly,299,Patna,2025-09-01
6705,2025-08-01,Annual,2499,Kolkata,
6706,2025-08-01,Monthly,299,Patna,
6707,2025-08-01,Annual,2499,Patna,
6708,2025-08-01,Monthly,299,Pune,
6709,2025-08-01,Monthly,299,Mumbai,
6710,2025-08-01,Monthly,299,Hyderabad,
6711,2025-08-01,Annual,2499,Kolkata,
6712,2025-08-01,Monthly,299,Kolkata,
6713,2025-08-01,Monthly,299,Bengaluru,
6714,2025-08-01,Monthly,299,Ahmedabad,2025-10-01
6715,2025-08-01,Monthly,299,Chennai,2026-07-01
6716,2025-08-01,Monthly,299,Pune,2025-11-01
6717,2025-08-01,Monthly,299,Chennai,2026-01-01
6718,2025-08-01,Annual,2499,Bengaluru,
6719,2025-08-01,Annual,2499,Ahmedabad,2026-08-01
6720,2025-08-01,Annual,2499,Jaipur,
6721,2025-08-01,Annual,2499,Hyderabad,
6722,2025-08-01,Monthly,299,Delhi,
6723,2025-08-01,Monthly,299,Pune,2026-06-01
6724,2025-08-01,Monthly,299,Mumbai,
6725,2025-08-01,Annual,2499,Patna,
6726,2025-08-01,Monthly,299,Kolkata,2025-09-01
6727,2025-08-01,Monthly,299,Pune,2025-10-01
6728,2025-08-01,Monthly,299,Jaipur,
6729,2025-08-01,Monthly,299,Kolkata,2025-10-01
6730,2025-08-01,Monthly,299,Ahmedabad,2025-09-01
6731,2025-08-01,Monthly,299,Kolkata,
6732,2025-08-01,Monthly,299,Jaipur,2026-03-01
6733,2025-08-01,Monthly,299,Ahmedabad,2025-09-01
6734,2025-08-01,Annual,2499,Ahmedabad,2025-11-01
6735,2025-08-01,Monthly,299,Kolkata,2025-11-01
6736,2025-08-01,Annual,2499,Jaipur,
6737,2025-08-01,Monthly,299,Pune,
6738,2025-08-01,Annual,2499,Pune,
6739,2025-08-01,Annual,2499,Pune,
6740,2025-08-01,Monthly,299,Mumbai,2025-11-01
6741,2025-08-01,Annual,2499,Kolkata,
6742,2025-08-01,Monthly,299,Bengaluru,
6743,2025-08-01,Monthly,299,Ahmedabad,
6744,2025-08-01,Monthly,299,Hyderabad,
6745,2025-08-01,Monthly,299,Bengaluru,2026-05-01
6746,2025-08-01,Annual,2499,Kolkata,2025-09-01
6747,2025-08-01,Monthly,299,Ahmedabad,2025-09-01
6748,2025-08-01,Annual,2499,Ahmedabad,
6749,2025-08-01,Monthly,299,Bengaluru,2026-03-01
6750,2025-08-01,Annual,2499,Kolkata,
6751,2025-08-01,Annual,2499,Kolkata,
6752,2025-08-01,Monthly,299,Delhi,2025-12-01
6753,2025-08-01,Monthly,299,Pune,2026-06-01
6754,2025-08-01,Monthly,299,Patna,
6755,2025-08-01,Annual,2499,Pune,2025-10-01
6756,2025-08-01,Monthly,299,Mumbai,2025-09-01
6757,2025-08-01,Monthly,299,Patna,2026-07-01
6758,2025-08-01,Monthly,299,Patna,2026-05-01
6759,2025-08-01,Monthly,299,Kolkata,2026-02-01
6760,2025-08-01,Annual,2499,Jaipur,
6761,2025-08-01,Monthly,299,Mumbai,
6762,2025-08-01,Monthly,299,Kolkata,
6763,2025-08-01,Annual,2499,Ahmedabad,2025-12-01
6764,2025-08-01,Monthly,299,Chennai,
6765,2025-08-01,Monthly,299,Ahmedabad,
6766,2025-08-01,Monthly,299,Jaipur,2025-10-01
6767,2025-08-01,Monthly,299,Pune,2025-09-01
6768,2025-08-01,Monthly,299,Delhi,
6769,2025-08-01,Annual,2499,Jaipur,2026-08-01
6770,2025-08-01,Monthly,299,Delhi,
6771,2025-08-01,Monthly,299,Bengaluru,2025-11-01
6772,2025-08-01,Annual,2499,Chennai,
6773,2025-08-01,Monthly,299,Kolkata,
6774,2025-08-01,Monthly,299,Kolkata,
6775,2025-08-01,Monthly,299,Jaipur,2025-09-01
6776,2025-08-01,Monthly,299,Ahmedabad,
6777,2025-08-01,Monthly,299,Mumbai,
6778,2025-08-01,Monthly,299,Chennai,2025-12-01
6779,2025-08-01,Monthly,299,Chennai,2026-03-01
6780,2025-08-01,Monthly,299,Bengaluru,
6781,2025-08-01,Monthly,299,Jaipur,2025-09-01
6782,2025-08-01,Monthly,299,Ahmedabad,2025-09-01
6783,2025-08-01,Annual,2499,Chennai,
6784,2025-08-01,Annual,2499,Bengaluru,
6785,2025-08-01,Annual,2499,Hyderabad,
6786,2025-08-01,Annual,2499,Ahmedabad,2026-06-01
6787,2025-08-01,Annual,2499,Patna,
6788,2025-08-01,Monthly,299,Chennai,2025-11-01
6789,2025-08-01,Annual,2499,Pune,
6790,2025-08-01,Annual,2499,Patna,
6791,2025-08-01,Monthly,299,Hyderabad,2026-02-01
6792,2025-08-01,Monthly,299,Bengaluru,2025-09-01
6793,2025-08-01,Monthly,299,Patna,2026-04-01
6794,2025-08-01,Monthly,299,Kolkata,2026-04-01
6795,2025-08-01,Monthly,299,Jaipur,2026-01-01
6796,2025-08-01,Monthly,299,Delhi,
6797,2025-08-01,Annual,2499,Jaipur,
6798,2025-08-01,Annual,2499,Mumbai,
6799,2025-08-01,Annual,2499,Ahmedabad,
6800,2025-08-01,Monthly,299,Jaipur,
6801,2025-08-01,Monthly,299,Pune,2025-09-01
6802,2025-08-01,Monthly,299,Kolkata,
6803,2025-08-01,Annual,2499,Mumbai,
6804,2025-08-01,Monthly,299,Ahmedabad,2026-07-01
6805,2025-08-01,Monthly,299,Hyderabad,
6806,2025-08-01,Annual,2499,Chennai,
6807,2025-08-01,Annual,2499,Jaipur,
6808,2025-08-01,Monthly,299,Mumbai,2025-09-01
6809,2025-08-01,Annual,2499,Chennai,
6810,2025-08-01,Monthly,299,Ahmedabad,2025-11-01
6811,2025-08-01,Annual,2499,Delhi,
6812,2025-08-01,Annual,2499,Bengaluru,
6813,2025-08-01,Annual,2499,Jaipur,
6814,2025-08-01,Monthly,299,Pune,
6815,2025-08-01,Monthly,299,Patna,2026-08-01
6816,2025-08-01,Monthly,299,Chennai,
6817,2025-08-01,Annual,2499,Kolkata,
6818,2025-08-01,Annual,2499,Jaipur,
6819,2025-08-01,Monthly,299,Patna,2025-11-01
6820,2025-08-01,Annual,2499,,
6821,2025-08-01,Annual,2499,Kolkata,
6822,2025-08-01,Monthly,299,Hyderabad,2026-05-01
6823,2025-08-01,Monthly,299,Kolkata,2025-11-01
6824,2025-08-01,Monthly,299,Ahmedabad,2025-09-01
6825,2025-08-01,Monthly,299,Kolkata,2026-08-01
6826,2025-08-01,Annual,2499,Patna,
6827,2025-08-01,Annual,2499,Delhi,2025-09-01
6828,2025-08-01,Monthly,299,Patna,
6829,2025-08-01,Monthly,299,Pune,
6830,2025-08-01,Annual,2499,Pune,
6831,2025-08-01,Monthly,299,Delhi,2025-10-01
6832,2025-08-01,Monthly,299,Jaipur,
6833,2025-08-01,Monthly,299,Jaipur,2025-10-01
6834,2025-08-01,Monthly,299,Bengaluru,2026-03-01
6835,2025-08-01,Monthly,299,Bengaluru,
6836,2025-08-01,Annual,2499,Hyderabad,
6837,2025-08-01,Monthly,299,Bengaluru,
6838,2025-08-01,Annual,2499,Pune,
6839,2025-08-01,Monthly,299,Kolkata,
6840,2025-08-01,Monthly,299,Pune,2025-12-01
6841,2025-08-01,Monthly,299,Patna,
6842,2025-08-01,Monthly,299,Pune,2026-02-01
6843,2025-08-01,Annual,2499,Jaipur,2025-09-01
6844,2025-08-01,Monthly,299,Delhi,
6845,2025-08-01,Annual,2499,Kolkata,
6846,2025-08-01,Annual,2499,Mumbai,
6847,2025-08-01,Monthly,299,Pune,2026-01-01
6848,2025-08-01,Monthly,299,Kolkata,
6849,2025-08-01,Monthly,299,Mumbai,2026-01-01
6850,2025-08-01,Annual,2499,Bengaluru,
6851,2025-08-01,Annual,2499,Jaipur,
6852,2025-08-01,Monthly,299,Mumbai,2026-05-01
6853,2025-08-01,Monthly,299,Bengaluru,
6854,2025-08-01,Monthly,299,Hyderabad,2026-04-01
6855,2025-08-01,Annual,2499,Ahmedabad,
6856,2025-08-01,Annual,2499,Chennai,
6857,2025-08-01,Annual,2499,Bengaluru,
6858,2025-08-01,Monthly,299,Bengaluru,
6859,2025-08-01,Monthly,299,Delhi,
6860,2025-08-01,Monthly,299,Pune,2026-01-01
6861,2025-08-01,Annual,2499,Ahmedabad,
6862,2025-08-01,Monthly,299,Delhi,2026-01-01
6863,2025-08-01,Monthly,299,Hyderabad,2025-09-01
6864,2025-08-01,Monthly,299,Mumbai,2026-06-01
6865,2025-08-01,Annual,2499,Hyderabad,
6866,2025-08-01,Monthly,299,Chennai,
6867,2025-08-01,Monthly,299,Delhi,2025-09-01
6868,2025-08-01,Monthly,299,Hyderabad,2026-08-01
6869,2025-08-01,Monthly,299,Kolkata,2026-06-01
6870,2025-08-01,Monthly,299,Kolkata,
6871,2025-08-01,Monthly,299,Bengaluru,
6872,2025-08-01,Monthly,299,Chennai,2025-09-01
6873,2025-08-01,Annual,2499,Chennai,
6874,2025-08-01,Monthly,299,Delhi,2025-10-01
6875,2025-08-01,Annual,2499,Bengaluru,
6876,2025-08-01,Annual,2499,Pune,
6877,2025-08-01,Monthly,299,Bengaluru,2026-08-01
6878,2025-08-01,Monthly,299,Jaipur,
6879,2025-08-01,Monthly,299,Kolkata,
6880,2025-08-01,Annual,2499,Chennai,2026-08-01
6881,2025-08-01,Annual,2499,Delhi,
6882,2025-08-01,Monthly,299,Chennai,2025-11-01
6883,2025-08-01,Annual,2499,Patna,2026-03-01
6884,2025-08-01,Monthly,299,Ahmedabad,2025-11-01
6885,2025-08-01,Annual,2499,Ahmedabad,
6886,2025-08-01,Monthly,299,Bengaluru,2026-02-01
6887,2025-08-01,Monthly,299,Pune,
6888,2025-08-01,Annual,2499,Jaipur,
6889,2025-08-01,Monthly,299,Delhi,2025-11-01
6890,2025-08-01,Monthly,299,Chennai,2025-09-01
6891,2025-08-01,Annual,2499,Ahmedabad,2025-09-01
6892,2025-08-01,Monthly,299,Patna,
6893,2025-08-01,Annual,2499,Patna,
6894,2025-08-01,Annual,2499,Mumbai,2026-07-01
6895,2025-08-01,Monthly,299,Jaipur,
6896,2025-08-01,Annual,2499,Delhi,2026-01-01
6897,2025-08-01,Monthly,299,Jaipur,
6898,2025-08-01,Monthly,299,Patna,
6899,2025-08-01,Monthly,299,Bengaluru,2026-07-01
6900,2025-08-01,Monthly,299,Bengaluru,
6901,2025-08-01,Annual,2499,Pune,
6902,2025-08-01,Monthly,299,Bengaluru,
6903,2025-08-01,Annual,2499,Kolkata,
6904,2025-08-01,Monthly,299,Patna,
6905,2025-08-01,Annual,2499,Chennai,
6906,2025-08-01,Annual,2499,Delhi,
6907,2025-08-01,Monthly,299,Kolkata,
6908,2025-08-01,Monthly,299,Delhi,2026-07-01
6909,2025-08-01,Monthly,299,Mumbai,2026-06-01
6910,2025-08-01,Annual,2499,Kolkata,
6911,2025-08-01,Monthly,299,Mumbai,2025-09-01
6912,2025-08-01,Annual,2499,Pune,2026-03-01
6913,2025-08-01,Monthly,299,Delhi,
6914,2025-08-01,Annual,2499,Mumbai,
6915,2025-08-01,Annual,2499,Delhi,2025-09-01
6916,2025-08-01,Annual,2499,Mumbai,
6917,2025-08-01,Monthly,299,Mumbai,2026-03-01
6918,2025-08-01,Monthly,299,Kolkata,
6919,2025-08-01,Monthly,299,Patna,
6920,2025-08-01,Annual,2499,Pune,
6921,2025-08-01,Monthly,299,Delhi,2025-12-01
6922,2025-08-01,Annual,2499,Bengaluru,2025-10-01
6923,2025-08-01,Monthly,299,Bengaluru,
6924,2025-08-01,Monthly,299,Delhi,2025-09-01
6925,2025-08-01,Monthly,299,Pune,2026-04-01
6926,2025-08-01,Monthly,299,Hyderabad,2025-10-01
6927,2025-08-01,Monthly,299,Hyderabad,
6928,2025-08-01,Monthly,299,Kolkata,
6929,2025-09-01,Monthly,299,Chennai,
6930,2025-09-01,Monthly,299,Ahmedabad,2025-10-01
6931,2025-09-01,Monthly,299,Pune,2026-05-01
6932,2025-09-01,Monthly,299,Pune,2025-10-01
6933,2025-09-01,Monthly,299,Ahmedabad,2025-12-01
6934,2025-09-01,Annual,2499,Chennai,
6935,2025-09-01,Monthly,299,Mumbai,
6936,2025-09-01,Monthly,299,Mumbai,
6937,2025-09-01,Monthly,299,Delhi,
6938,2025-09-01,Annual,2499,Bengaluru,
6939,2025-09-01,Monthly,299,Kolkata,2026-07-01
6940,2025-09-01,Monthly,299,Jaipur,
6941,2025-09-01,Annual,2499,Hyderabad,
6942,2025-09-01,Monthly,299,Mumbai,
6943,2025-09-01,Monthly,299,Jaipur,2025-10-01
6944,2025-09-01,Monthly,299,Patna,
6945,2025-09-01,Monthly,299,Bengaluru,
6946,2025-09-01,Monthly,299,Delhi,2025-10-01
6947,2025-09-01,Monthly,299,Hyderabad,
6948,2025-09-01,Monthly,299,Kolkata,2026-02-01
6949,2025-09-01,Monthly,299,Kolkata,2026-07-01
6950,2025-09-01,Monthly,299,Patna,
6951,2025-09-01,Annual,2499,Hyderabad,2025-10-01
6952,2025-09-01,Monthly,299,Patna,
6953,2025-09-01,Annual,2499,Ahmedabad,
6954,2025-09-01,Monthly,299,Kolkata,
6955,2025-09-01,Monthly,299,Ahmedabad,2026-02-01
6956,2025-09-01,Monthly,299,Jaipur,2025-12-01
6957,2025-09-01,Annual,2499,Ahmedabad,
6958,2025-09-01,Monthly,299,Jaipur,
6959,2025-09-01,Monthly,299,Mumbai,
6960,2025-09-01,Monthly,299,Ahmedabad,2026-07-01
6961,2025-09-01,Monthly,299,Bengaluru,
6962,2025-09-01,Monthly,299,Patna,2025-12-01
6963,2025-09-01,Monthly,299,Delhi,
6964,2025-09-01,Monthly,299,Bengaluru,2025-12-01
6965,2025-09-01,Monthly,299,Delhi,2026-07-01
6966,2025-09-01,Annual,2499,Kolkata,
6967,2025-09-01,Annual,2499,Chennai,2026-01-01
6968,2025-09-01,Monthly,299,Chennai,2026-05-01
6969,2025-09-01,Monthly,299,Chennai,2026-02-01
6970,2025-09-01,Monthly,299,Kolkata,
6971,2025-09-01,Monthly,299,Pune,2025-12-01
6972,2025-09-01,Annual,2499,Patna,
6973,2025-09-01,Monthly,299,Hyderabad,2026-03-01
6974,2025-09-01,Annual,2499,Patna,
6975,2025-09-01,Monthly,299,Ahmedabad,2025-10-01
6976,2025-09-01,Monthly,299,Chennai,2025-12-01
6977,2025-09-01,Annual,2499,Kolkata,
6978,2025-09-01,Monthly,299,Jaipur,
6979,2025-09-01,Annual,2499,Patna,2025-11-01
6980,2025-09-01,Annual,2499,Chennai,
6981,2025-09-01,Annual,2499,Kolkata,
6982,2025-09-01,Monthly,299,Delhi,
6983,2025-09-01,Monthly,299,Ahmedabad,2025-11-01
6984,2025-09-01,Annual,2499,Hyderabad,
6985,2025-09-01,Monthly,299,Mumbai,
6986,2025-09-01,Monthly,299,Delhi,2026-07-01
6987,2025-09-01,Monthly,299,Pune,
6988,2025-09-01,Annual,2499,Mumbai,
6989,2025-09-01,Monthly,299,Hyderabad,2025-12-01
6990,2025-09-01,Monthly,299,Hyderabad,
6991,2025-09-01,Monthly,299,Delhi,2026-04-01
6992,2025-09-01,Monthly,299,Hyderabad,
6993,2025-09-01,Annual,2499,Mumbai,
6994,2025-09-01,Monthly,299,Kolkata,
6995,2025-09-01,Monthly,299,,
6996,2025-09-01,Annual,2499,Bengaluru,
6997,2025-09-01,Monthly,299,Ahmedabad,2025-10-01
6998,2025-09-01,Monthly,299,Kolkata,2026-07-01
6999,2025-09-01,Monthly,299,Bengaluru,
7000,2025-09-01,Monthly,299,Pune,2025-12-01
7001,2025-09-01,Annual,2499,Bengaluru,
7002,2025-09-01,Monthly,299,Patna,
7003,2025-09-01,Monthly,299,Mumbai,2026-06-01
7004,2025-09-01,Monthly,299,Patna,2025-10-01
7005,2025-09-01,Monthly,299,Mumbai,2026-01-01
7006,2025-09-01,Monthly,299,Patna,2025-10-01
7007,2025-09-01,Monthly,299,,
7008,2025-09-01,Monthly,299,Bengaluru,2026-04-01
7009,2025-09-01,Annual,2499,Kolkata,
7010,2025-09-01,Monthly,299,Chennai,
7011,2025-09-01,Monthly,299,Pune,2026-04-01
7012,2025-09-01,Monthly,299,Ahmedabad,2025-12-01
7013,2025-09-01,Monthly,299,Chennai,2026-08-01
7014,2025-09-01,Monthly,299,Chennai,2026-06-01
7015,2025-09-01,Monthly,299,Pune,
7016,2025-09-01,Monthly,299,Mumbai,
7017,2025-09-01,Annual,2499,Chennai,
7018,2025-09-01,Annual,2499,Ahmedabad,
7019,2025-09-01,Annual,2499,Patna,
7020,2025-09-01,Monthly,299,Patna,
7021,2025-09-01,Annual,2499,Pune,
7022,2025-09-01,Monthly,299,Patna,2026-03-01
7023,2025-09-01,Monthly,299,Hyderabad,2026-01-01
7024,2025-09-01,Monthly,299,Bengaluru,2026-08-01
7025,2025-09-01,Annual,2499,Hyderabad,
7026,2025-09-01,Monthly,299,Jaipur,2025-11-01
7027,2025-09-01,Monthly,299,Kolkata,2026-03-01
7028,2025-09-01,Monthly,299,Hyderabad,2026-08-01
7029,2025-09-01,Annual,2499,Delhi,
7030,2025-09-01,Monthly,299,Ahmedabad,
7031,2025-09-01,Monthly,299,Kolkata,
7032,2025-09-01,Monthly,299,Mumbai,
7033,2025-09-01,Monthly,299,Ahmedabad,2026-01-01
7034,2025-09-01,Monthly,299,Chennai,2025-10-01
7035,2025-09-01,Monthly,299,Kolkata,2025-12-01
7036,2025-09-01,Monthly,299,Delhi,
7037,2025-09-01,Annual,2499,Bengaluru,2026-08-01
7038,2025-09-01,Annual,2499,Bengaluru,
7039,2025-09-01,Monthly,299,Ahmedabad,
7040,2025-09-01,Monthly,299,Hyderabad,2026-06-01
7041,2025-09-01,Monthly,299,Pune,2026-05-01
7042,2025-09-01,Monthly,299,Mumbai,
7043,2025-09-01,Monthly,299,Patna,
7044,2025-09-01,Monthly,299,Pune,2026-05-01
7045,2025-09-01,Monthly,299,Mumbai,2026-03-01
7046,2025-09-01,Monthly,299,Ahmedabad,2026-05-01
7047,2025-09-01,Annual,2499,Chennai,
7048,2025-09-01,Monthly,299,Patna,2025-10-01
7049,2025-09-01,Annual,2499,Delhi,
7050,2025-09-01,Monthly,299,Mumbai,
7051,2025-09-01,Monthly,299,Pune,
7052,2025-09-01,Monthly,299,Ahmedabad,
7053,2025-09-01,Monthly,299,Hyderabad,
7054,2025-09-01,Monthly,299,Delhi,
7055,2025-09-01,Monthly,299,Mumbai,2025-10-01
7056,2025-09-01,Monthly,299,Hyderabad,2026-02-01
7057,2025-09-01,Monthly,299,Hyderabad,2026-04-01
7058,2025-09-01,Monthly,299,Chennai,
7059,2025-09-01,Monthly,299,Pune,2025-12-01
7060,2025-09-01,Monthly,299,Bengaluru,2026-08-01
